"id","vote_mean","budget_mean","revenue_mean","popularity_mean","popularity_sum","vote_sum","name"
1737,6.7,0,0,1.89218,1.89218,6.7,"David Patrick Kelly"
1743,6.35,5750000,28734733.5,11.762767,23.525534,12.7,"Denise Crosby"
1748,6.4,20928571.4285714,91414285.7142857,17.5610062857143,122.927044,44.8,"William Shatner"
1749,6.64285714285714,42285714.2857143,144082920.857143,27.71526,194.00682,46.5,"Leonard Nimoy"
1750,6.51666666666667,24333333.3333333,103816666.666667,20.065002,120.390012,39.1,"DeForest Kelley"
1755,6.3,0,0,2.77754,2.77754,6.3,"Majel Barrett"
1756,5.8,8e+06,22593409,4.482714,4.482714,5.8,"Stephen Collins"
1757,3.5,0,0,1.110179,1.110179,3.5,"Persis Khambatta"
1771,5.58333333333333,51883333.3333333,93182598.6666667,23.888963,143.333778,33.5,"Giovanni Ribisi"
1772,5.81428571428571,30392857.1428571,98292279.4285714,25.3319664285714,354.64753,81.4,"Anna Faris"
1793,6.3,4850000,14850000,9.768913,19.537826,12.6,"Ricardo Montalban"
1796,7.3,2e+07,10686841,11.352693,11.352693,7.3,"Kirstie Alley"
1810,6.60909090909091,54727272.7272727,166262283.454545,42.2345705454545,464.580276,72.7,"Heath Ledger"
1811,5.58,44200000,46439286.2,17.0011342,85.005671,27.9,"Randy Quaid"
1812,6.42,4620000,16000047.6,11.6188034,58.094017,32.1,"Michelle Williams"
1813,6.5,58325000,241814036.65,69.2385593,1384.771186,130,"Anne Hathaway"
1817,6.2,2.5e+07,124662157,24.2957125,48.591425,12.4,"Linda Cardellini"
1834,6.3,4500000,744816,3.108881,3.108881,6.3,"Shirley Henderson"
1840,5.6,4800000,10337387,35.754865,35.754865,5.6,"Gordon Brown"
1844,4.5,9.4e+07,54744738,8.468586,8.468586,4.5,"Til Schweiger"
1874,5.4,0,0,12.295216,12.295216,5.4,"Katja Riemann"
1892,6.64857142857143,57420000,167530556.114286,37.5706636,1314.973226,232.7,"Matt Damon"
1893,6.1,25277777.7777778,26581472.5555556,17.212788,154.915092,54.9,"Casey Affleck"
1894,5.4,36333333.3333333,23495254,8.18814166666667,24.564425,16.2,"Scott Caan"
1896,6.6,62090909.0909091,212980337.909091,32.9159043636364,362.074948,72.6,"Don Cheadle"
1897,5.48,1.3e+07,20935278.6,3.3473682,16.736841,27.4,"Bernie Mac"
1902,7,11040000,46141375.6,23.3087786,116.543893,35,"Dianne Wiest"
1903,6.26666666666667,18750000,53052905.8333333,19.2096688333333,115.258013,37.6,"Alan Arkin"
1905,6.8,14550000,1034638,1.829628,3.659256,13.6,"Vincent Price"
1907,6.4,3e+07,2527904,13.268936,13.268936,6.4,"Kathy Baker"
1910,4,0,0,0.039077,0.039077,4,"Caroline Aaron"
1911,6.4,0,0,5.769822,5.769822,6.4,"Dick Anthony Williams"
1920,6.41538461538462,34669230.7692308,60342777.5384615,24.2529113076923,315.287847,83.4,"Winona Ryder"
1922,6.15714285714286,60642857.1428571,136223161.571429,33.1576688571429,464.207364,86.2,"Catherine Zeta-Jones"
1923,6.2,6500000,0,2.163683,2.163683,6.2,"Robbie Coltrane"
1924,5.45,3.1e+07,106793025.5,16.79546,33.59092,10.9,"Jeroen Krabbé"
1925,6.71666666666667,19916666.6666667,77442920.6666667,36.9309611666667,221.585767,40.3,"Vincent Cassel"
1926,6.1,1.5e+07,23000,1.833058,1.833058,6.1,"Eddie Izzard"
1932,7.13333333333333,6833333.33333333,28290243.6666667,9.089343,27.268029,21.4,"Audrey Hepburn"
1933,5,1.7e+07,8720000,2.215261,2.215261,5,"George Peppard"
1934,7.5,2500000,1e+07,6.82919,6.82919,7.5,"Patricia Neal"
1936,7.26666666666667,14611666.6666667,18486653.6666667,24.5198553333333,73.559566,21.8,"Martin Balsam"
1937,6.1,46350000,53465751.5,11.3578995,22.715799,12.2,"Mickey Rooney"
1951,5.925,24687500,60694006.875,17.232015875,137.856127,47.4,"Elisabeth Shue"
1954,5.23333333333333,18333333.3333333,5766963,6.067265,18.201795,15.7,"Billy Zane"
1957,6.23333333333333,7.9e+07,195733765.666667,34.8929823333333,104.678947,18.7,"Sophie Marceau"
1977,6.3,2e+06,390659,5.261065,5.261065,6.3,"Richard Bohringer"
1979,6.8,49466666.6666667,103443713.466667,33.6193461333333,504.290192,102,"Kevin Spacey"
1980,5.95,12666666.6666667,9867213.83333333,7.99842216666667,47.990533,35.7,"Mary McCormack"
1981,6.56666666666667,53166666.6666667,135508516,12.5651403333333,37.695421,19.7,"Alfre Woodard"
1985,6.7,1,0,0.29245,0.29245,6.7,"Saul Williams"
2022,6.3,9e+06,44196684,27.600843,27.600843,6.3,"Catherine Hicks"
2037,6.32,24950000,50834091.2,27.6586996,276.586996,63.2,"Cillian Murphy"
2038,6.6,26666666.6666667,56837410.6666667,26.6951156666667,80.085347,19.8,"Naomie Harris"
2039,6.41111111111111,57666666.6666667,110750758.777778,25.5286496666667,229.757847,57.7,"Brendan Gleeson"
2040,7.06666666666667,18333333.3333333,41707878.6666667,24.30515,72.91545,21.2,"Christopher Eccleston"
2041,5.3,7e+06,10229331,2.453459,2.453459,5.3,"Dr. Dre"
2047,5.93846153846154,27876923.0769231,75623092.5384615,16.3929100769231,213.107831,77.2,"Danny Glover"
2048,5.9,3.5e+07,57120318,27.934978,27.934978,5.9,"Gary Busey"
2049,7.2,0,0,4.901553,4.901553,7.2,"Rubén Blades"
2050,7.1,5e+06,82719885,45.490374,45.490374,7.1,"Noah Huntley"
2051,6.4,2.7e+07,38122105,30.131498,30.131498,6.4,"María Conchita Alonso"
2053,6.38888888888889,45222222.2222222,138273089.555556,20.2924367777778,182.631931,57.5,"Bill Paxton"
2055,2.95,1.6e+07,78083507.5,14.2500855,28.500171,5.9,"Robert Davi"
2059,6.6,3.5e+07,4651977,3.503408,3.503408,6.6,"Adam Baldwin"
2062,5.9,2e+06,54207,7.502934,7.502934,5.9,"Kent McCord"
2067,6.7,1200000,0,1.079125,1.079125,6.7,"Calvin Lockhart"
2076,6.63333333333333,10505648.6666667,47974326.6666667,14.707019,44.121057,19.9,"David Warner"
2090,6.8,4250000,24429711.5,6.507344,13.014688,13.6,"Kirk Douglas"
2091,6.9,2333333.33333333,12483333.3333333,12.8785063333333,38.635519,20.7,"James Mason"
2092,6.8,5e+06,28200000,9.358197,9.358197,6.8,"Paul Lukas"
2106,7.2,2280000,83320000,32.875469,32.875469,7.2,"Walt Disney"
2109,5.32,8300001.4,38729927.4,11.4187706,57.093853,26.6,"Kim Cattrall"
2112,8,2e+06,13129846,22.139842,22.139842,8,"Brock Peters"
2115,5.7,8e+06,6739141,8.708229,8.708229,5.7,"Kurtwood Smith"
2130,6.21111111111111,30022222.2222222,107017612.444444,26.7852622222222,241.06736,55.9,"Cary Elwes"
2133,5.4,52500000,60607193.5,30.160109,60.320218,10.8,"Dina Meyer"
2138,6.2,7e+06,158400954,37.6564285,75.312857,12.4,"Shawnee Smith"
2140,6.2,25050000,55073030.75,23.35646825,93.425873,24.8,"Monica Potter"
2144,6,10966666.6666667,129066022.833333,34.2559846666667,205.535908,36,"Tobin Bell"
2154,6.55,2.7e+07,19495731.5,10.935481,21.870962,13.1,"Scott Bakula"
2155,6.7,10500000,93433277.5,27.18315175,108.732607,26.8,"Thora Birch"
2157,6.184,40824000,143347798.24,24.58846172,614.711543,154.6,"Robin Williams"
2165,5.46666666666667,14100000,35457217,11.8239776666667,35.471933,16.4,"Rosanna Arquette"
2167,7.2,2.4e+07,41895491,16.146572,16.146572,7.2,"Mercedes Ruehl"
2169,5.85,8.4e+07,164510114.5,29.282515,58.56503,11.7,"Michael Jeter"
2171,4,0,0,0.690089,0.690089,4,"Griffin Dunne"
2174,5.9,2600000,32980880,14.013414,14.013414,5.9,"Kimberly Beck"
2176,6.35238095238095,67595238.0952381,201117592.52381,35.6544119047619,748.74265,133.4,"Tommy Lee Jones"
2178,6.35789473684211,23342105.2631579,77201016.4736842,27.204694,516.889186,120.8,"Forest Whitaker"
2192,6.63333333333333,7505551.33333333,21293918.6666667,7.07175666666667,21.21527,19.9,"Lambert Wilson"
2201,6.7,47166666.6666667,145611843.833333,22.0807446666667,132.484468,40.2,"Max von Sydow"
2202,5.95,6e+06,20427709.5,5.934265,11.86853,11.9,"Steve Harris"
2203,5.13333333333333,35333333.3333333,23329363.6666667,12.855477,38.566431,15.4,"Neal McDonough"
2206,6.58,39800000,65567154.1,15.8265352,158.265352,65.8,"Samantha Morton"
2208,6.3,2.7e+07,21148829,17.193659,17.193659,6.3,"Kathryn Morris"
2219,6.67777777777778,94611111.1111111,323103951.666667,42.334628,381.011652,60.1,"Tobey Maguire"
2220,6.4,5e+07,111340801,49.020045,49.020045,6.4,"Tony Curran"
2221,6.2,3e+07,9898412,5.671691,5.671691,6.2,"Leland Orser"
2222,5.2,3.5e+07,85416905,25.903237,25.903237,5.2,"Beau Bridges"
2224,5.425,25181250.5,72919872.625,15.096269875,120.770159,43.4,"Christian Slater"
2227,6.25769230769231,52684615.3846154,90925841.9230769,23.1573003076923,602.089808,162.7,"Nicole Kidman"
2228,6.43529411764706,29147058.8235294,53527192.4117647,23.0131127647059,391.222917,109.4,"Sean Penn"
2229,6.20588235294118,24250000,33426334.5294118,15.5990030588235,265.183052,105.5,"Catherine Keener"
2230,7.3,1.2e+07,39673162,40.631671,40.631671,7.3,"Pam Grier"
2231,6.18,40200000.8,112137474.714286,27.3925786,958.740251,216.3,"Samuel L. Jackson"
2232,6.48181818181818,41818181.8181818,221775349.181818,111.469952272727,1226.169475,71.3,"Michael Keaton"
2233,5.82,25400000,25343555.6,10.102852,50.51426,29.1,"Bridget Fonda"
2234,6.2,1.5e+07,32721635,19.760383,19.760383,6.2,"Michael Bowen"
2247,7.1,2500000,71904,0.301884,0.301884,7.1,"George Harris"
2248,5.2,0,0,2.580808,2.580808,5.2,"Michael Wright"
2275,6.5,1.8e+07,14110013,3.258422,3.258422,6.5,"Caitlin Clarke"
2282,6.41578947368421,51342105.2631579,136831046.315789,34.6036288421053,657.468948,121.9,"Ben Kingsley"
2283,6.525,79500000,378828789,60.71076375,242.843055,26.1,"Stanley Tucci"
2295,6.15,26850000,34851295.2,22.7163815,227.163815,61.5,"Mickey Rourke"
2296,6.54166666666667,43495554.3333333,67751206.4166667,24.0268438333333,288.322126,78.5,"Clive Owen"
2299,5.96153846153846,38923076.9230769,67945997.7692308,17.0247675384615,221.321978,77.5,"Josh Hartnett"
2310,7.7,18339750,92180910,32.445895,32.445895,7.7,"Bruno Ganz"
2314,5.83333333333333,10333333.3333333,12125676.6666667,7.141087,21.423261,17.5,"Peter Falk"
2369,6.2,1.9e+07,125866083,17.4399395,34.879879,12.4,"Michael Lonsdale"
2372,5.98333333333333,39333333.3333333,78329606.6666667,31.924081,191.544486,35.9,"Ron Perlman"
2387,6.47,61400000,153362195.1,14.9620233,149.620233,64.7,"Patrick Stewart"
2388,6.45,53500000,113828206.5,20.44195625,81.767825,25.8,"Jonathan Frakes"
2395,5.53333333333333,23888888.8888889,100346828.333333,10.986463,98.878167,49.8,"Whoopi Goldberg"
2405,6.96666666666667,31216666.6666667,157606702,28.7878396666667,172.727038,41.8,"Audrey Tautou"
2406,7.45,5e+06,86960977,39.8253885,79.650777,14.9,"Mathieu Kassovitz"
2407,7.8,1e+07,173921954,73.720244,73.720244,7.8,"Rufus"
2408,5.3,0,0,5.794466,5.794466,5.3,"Jamel Debbouze"
2413,6.95,4e+07,7e+06,15.3590125,30.718025,13.9,"Dominique Pinon"
2415,3.8,0,0,1.684948,1.684948,3.8,"Yolande Moreau"
2437,7.4,609000,3202000,3.898498,3.898498,7.4,"Edward Everett Horton"
2440,6.5,24750000,60432339,30.923885125,247.391081,52,"Bill Nighy"
2449,6.4,0,0,1.769593,1.769593,6.4,"Kevin McNally"
2453,6.18,41800000,155064551.4,25.1478854,125.739427,30.9,"Mary Steenburgen"
2454,4.15,9275000,1472800,5.8636955,11.727391,8.3,"Matt Clark"
2461,6.4952380952381,51081215.3809524,160500502.666667,26.4073987142857,554.555373,136.4,"Mel Gibson"
2462,7.05,45500000,88720227,24.602798,98.411192,28.2,"Catherine McCormack"
2463,7.2,8e+06,4.3e+07,26.356697,26.356697,7.2,"Patrick McGoohan"
2464,5.4,5e+06,81938407.5,17.018633,34.037266,10.8,"Angus Macfadyen"
2467,6.1,1.5e+07,23000,1.833058,1.833058,6.1,"James Cosmo"
2468,6.9,0,0,4.922397,4.922397,6.9,"Sean McGinley"
2478,5.6,14500000,46224959,4.895235,9.79047,11.2,"Tommy Flanagan"
2481,7.4,0,0,5.735912,5.735912,7.4,"Ian Bannen"
2505,6.28,62600000,131557075.8,22.5756116,112.878058,31.4,"James Cromwell"
2517,6.35,1.31e+08,296318334.5,25.190535,50.38107,12.7,"Donna Murphy"
2518,5.8,56666666.6666667,63450698,11.7857843333333,35.357353,17.4,"Gregg Henry"
2524,6.85555555555556,50747777.7777778,128027640.555556,82.8791887777778,745.912699,61.7,"Tom Hardy"
2535,6.4,12120000,44507977.2,19.01908,95.0954,32,"Vivica A. Fox"
2536,5.5,3400000,1465693.5,13.9084925,27.816985,11,"Michael Parks"
2555,7.2,5e+05,3e+06,17.002096,17.002096,7.2,"David Proval"
2598,6.25,73750000,140921563.5,35.723001,71.446002,12.5,"Sophie Okonedo"
2603,5.8,1e+07,42333295,22.888173,22.888173,5.8,"Hakeem Kae-Kazim"
2606,6.75,47500000,74781985.5,19.68038,39.36076,13.5,"Tony Kgoroge"
2628,6.21818181818182,19581818.1818182,36675222.3636364,18.6147221818182,204.761944,68.4,"Kiefer Sutherland"
2630,6,0,0,5.69872,5.69872,6,"Nastassja Kinski"
2632,5.73,41700000,108819025.9,18.1027192,181.027192,57.3,"Chris Rock"
2638,5.1,2e+05,2200000,0.622752,0.622752,5.1,"Cary Grant"
2641,6.34,2.4e+07,18326615.6,19.915245,99.576225,31.7,"Martin Landau"
2669,8.4,0,0,4.021389,4.021389,8.4,"Raymond Massey"
2680,6.3,4e+06,152925093,42.187986,42.187986,6.3,"Donnie Wahlberg"
2682,5.5,0,0,0.039264,0.039264,5.5,"Franky G"
2683,5.1,1750000,13950000,1.737098,3.474196,10.2,"Glenn Plummer"
2692,6.3,55200000,145302427,31.963585,63.92717,12.6,"Robert Sean Leonard"
2712,6.03333333333333,16420833.3333333,58618292.1666667,29.9720946666667,179.832568,36.2,"Michael Biehn"
2713,6.175,66850000,194663375,49.182419,196.729676,24.7,"Linda Hamilton"
2714,5.03333333333333,1833333.33333333,4e+05,3.05753233333333,9.172597,15.1,"Lance Henriksen"
2744,7.3,12899867,85582407,19.747809,19.747809,7.3,"Carmen Maura"
2750,6.2,3500000,1.2e+07,2.938973,2.938973,6.2,"Julie Harris"
2753,7.6,3e+06,17570324,16.553594,16.553594,7.6,"Burl Ives"
2759,7.25,12852933.5,62058814,18.555774,37.111548,14.5,"Lola Dueñas"
2769,6.05,3e+06,21828411,13.034236,26.068472,12.1,"Natalie Wood"
2778,5.9875,15332756.375,58640612.5,13.69890225,109.591218,47.9,"Dennis Hopper"
2838,6.11666666666667,9666666.66666667,2538042.83333333,6.08154183333333,36.489251,36.7,"Chloë Sevigny"
2839,5.15,0,0,0.740338,1.480676,10.3,"Brendan Sexton III"
2844,6.3,1e+06,1744858,3.424158,3.424158,6.3,"Matt McGrath"
2876,6.11,22150000,85596594,19.0297814,190.297814,61.1,"Matt Dillon"
2877,6.6,7250000,47150439.25,15.720593,62.882372,26.4,"Ralph Macchio"
2878,6.65,7100000,36037072,12.599229,25.198458,13.3,"C. Thomas Howell"
2879,5.93333333333333,9166666.66666667,40565774.3333333,11.032327,33.096981,17.8,"Rob Lowe"
2880,6.35,6125000,24444745.25,10.6872325,42.74893,25.4,"Emilio Estevez"
2882,6.21818181818182,37363636.3636364,62345961.2727273,11.0486498181818,121.535148,68.4,"Diane Lane"
2888,6.445,105555000,370391195.5,56.7897427,1135.794854,128.9,"Will Smith"
2954,6.25714285714286,56994578.7142857,82722015,18.7153092857143,131.007165,43.8,"Jeffrey Wright"
2955,6.7125,34900000,71161162.5,22.948224,183.585792,53.7,"Chris Cooper"
2956,5.66666666666667,49777777.7777778,137189754.333333,20.7375212222222,186.637691,51,"Amanda Peet"
2957,5.2,0,0,6.783053,6.783053,5.2,"Alexander Siddig"
2958,6.4,5e+07,77732175.5,9.469267,18.938534,12.8,"Diana Scarwid"
2959,7,967686,4270000,20.544999,20.544999,7,"Kayvan Novak"
2962,5.4,1.2e+07,5.4e+07,8.61659,8.61659,5.4,"Robert Foxworth"
2963,5.95588235294118,55641764.7058824,111667027.117647,28.6404115,973.773991,202.5,"Nicolas Cage"
2969,7.3,12500000,1227324,2.950618,2.950618,7.3,"Chris Penn"
2975,5.94,43300000,129728008.733333,27.98818,419.8227,89.1,"Laurence Fishburne"
2978,6.9,7e+07,39041505,18.888806,18.888806,6.9,"Max Minghella"
2983,6.57142857142857,27714285.7142857,44956696,26.341053,184.387371,46,"Mark Strong"
3011,7.6,0,0,13.857194,13.857194,7.6,"Linda Manz"
3026,5.9,5e+07,58900031,6.22577,6.22577,5.9,"Rob Reiner"
3033,7.8,8e+06,52287414,51.109279,51.109279,7.8,"Wil Wheaton"
3034,6.7,4775000,29372715.25,22.95087125,91.803485,26.8,"Corey Feldman"
3035,4.83333333333333,11666666.6666667,35539643.6666667,13.5665853333333,40.699756,14.5,"Jerry O'Connell"
3036,6.21363636363636,33691818.1818182,93939367.3636364,21.1717354090909,465.778179,136.7,"John Cusack"
3037,6.57142857142857,29253857.1428571,174691814.142857,22.6094284285714,158.265999,46,"Richard Dreyfuss"
3041,6.9,1e+07,7177143,17.078656,17.078656,6.9,"Marshall Bell"
3051,6.41818181818182,11963636.3636364,93030916.8181818,20.2181085454545,222.399194,70.6,"Toni Collette"
3052,5.5,1e+07,37798521,5.9025065,11.805013,11,"Rachel Griffiths"
3061,6.34230769230769,56450000,168198215.230769,31.3784305769231,815.839195,164.9,"Ewan McGregor"
3063,6.62857142857143,31714285.7142857,82705561.4285714,22.0909891428571,154.636924,46.4,"Tilda Swinton"
3064,5.9,750000,186983.5,7.030256,14.060512,11.8,"Peter Mullan"
3065,7,0,0,3.11319,3.11319,7,"Jack McElhone"
3068,5.8,0,0,0.619348,0.619348,5.8,"Matt Day"
3084,7.05,28526250,99405309.125,39.711803875,317.694431,56.4,"Marlon Brando"
3085,6.05454545454545,30909090.9090909,109353052.545455,27.9982043636364,307.980248,66.6,"James Caan"
3087,6.44705882352941,35352941.1764706,58542609.4705882,22.2885949411765,378.906114,109.6,"Robert Duvall"
3088,8,1800000,9440272,41.996783,41.996783,8,"Sterling Hayden"
3092,6.2,24176470.5882353,50084934.0588235,19.6487718235294,334.029121,105.4,"Diane Keaton"
3094,4.3,4333333.33333333,57078382.3333333,27.0031726666667,81.009518,12.9,"Talia Shire"
3096,7.65,8300000,27210000,20.298342,40.596684,15.3,"John Cazale"
3124,7.6,2.5e+07,412800000,49.510658,49.510658,7.6,"Valeria Golino"
3125,5.08333333333333,32333333.3333333,62867684.5,7.4939185,44.963511,30.5,"Madonna"
3126,6.7,1.9e+07,0,6.463806,6.463806,6.7,"Ione Skye"
3127,6.65,6500000,159000070.5,28.177671,56.355342,13.3,"Lili Taylor"
3128,5.85,28500000,45703349.25,14.34301775,57.372071,23.4,"Alicia Witt"
3129,5.75555555555556,44911111.1111111,68197982.4444444,28.7594684444444,258.835216,51.8,"Tim Roth"
3130,6.3,4e+06,48610601.5,20.6492765,41.298553,12.6,"Jennifer Beals"
3131,5.9,49947368.4210526,100712103.157895,20.5823051578947,391.063798,112.1,"Antonio Banderas"
3136,5.94545454545455,35909090.9090909,107745622.454545,18.844051,207.284561,65.4,"Salma Hayek"
3141,6.04285714285714,20071428.5714286,50401023.7857143,14.111416,197.559824,84.6,"Marisa Tomei"
3149,7.16666666666667,2711282.66666667,13900000,17.38129,52.14387,21.5,"Marilyn Monroe"
3150,7.2,3441924,19700000,20.344587,40.689174,14.4,"Tony Curtis"
3151,7.36,4476769.6,12145045.6,16.6131028,83.065514,36.8,"Jack Lemmon"
3196,6.7,19166666.6666667,33642196,17.8531403333333,53.559421,20.1,"Juliette Lewis"
3197,5.8,6e+07,33956608,12.621769,12.621769,5.8,"Tom Sizemore"
3198,6.6,6e+06,39846344,15.929648,15.929648,6.6,"Rodney Dangerfield"
3202,0,0,0,0.036532,0.036532,0,"Edie McClurg"
3203,7.1,4e+07,75505856,37.776566,37.776566,7.1,"Russell Means"
3223,6.665,96090000,407038509.05,59.01543785,1180.308757,133.3,"Robert Downey Jr."
3230,7,3e+07,47126295,23.982956,23.982956,7,"Todd Louiso"
3234,6.17272727272727,59681818.1818182,125674425.545455,24.0090267272727,264.099294,67.9,"Joan Cusack"
3265,8.1,1200000,6e+06,88.377076,88.377076,8.1,"Eli Wallach"
3266,5.56,1.2e+07,3334301,7.964247,39.821235,27.8,"Joe Mantegna"
3267,5.9,8e+06,0,6.8641945,13.728389,11.8,"George Hamilton"
3270,4.2,650000,1048867.5,2.6211705,5.242341,8.4,"Natasha Gregson Wagner"
3272,5.4,1.4e+07,10700703.3333333,9.179069,27.537207,16.2,"Drake Bell"
3281,7.6,750000,0,8.429295,8.429295,7.6,"Gastone Moschin"
3288,5.7,0,0,0.812855,0.812855,5.7,"Chris Weitz"
3291,6.21333333333333,31233333.3333333,114746025.466667,20.0551775333333,300.827663,93.2,"Hugh Grant"
3292,6.6,82800000,164505321,114.2449864,571.224932,33,"Nicholas Hoult"
3293,6.29285714285714,60785714.2857143,116643722.785714,27.4971336428571,384.959871,88.1,"Rachel Weisz"
3317,6.8,1.2e+07,15250000,5.327714,5.327714,6.8,"Takeshi Kitano"
3359,6.825,18072000,4953365.5,7.831328,31.325312,27.3,"Laurence Olivier"
3360,7.7,1288000,6e+06,18.426825,18.426825,7.7,"Joan Fontaine"
3361,6.55,3144000,9100000,9.631221,19.262442,13.1,"George Sanders"
3363,6.4,0,0,1.280733,1.280733,6.4,"Nigel Bruce"
3380,7.3,2900000,5e+06,3.370225,3.370225,7.3,"Bette Davis"
3381,7.3,2900000,5e+06,3.370225,3.370225,7.3,"Glenn Ford"
3382,7.3,2900000,5e+06,3.370225,3.370225,7.3,"Hope Lange"
3383,7.6,730000,8e+06,18.644023,18.644023,7.6,"Thomas Mitchell"
3391,5.51666666666667,12833335,19068116.3333333,10.1656878333333,60.994127,33.1,"Kathleen Turner"
3392,6.4,45625000,132528748.4375,25.250279375,404.00447,102.4,"Michael Douglas"
3416,6,36538461.5384615,95482934.7692308,20.4928527692308,266.407086,78,"Demi Moore"
3417,5.7,8.2e+07,96085477,18.447479,18.447479,5.7,"Tony Goldwyn"
3432,5.9,1.75e+08,264218220,44.640292,44.640292,5.9,"Rick Aviles"
3460,7.43333333333333,2800000,69924444.3333333,27.7401413333333,83.220424,22.3,"Gene Wilder"
3461,7.4,3e+06,4e+06,23.981601,23.981601,7.4,"Jack Albertson"
3462,7.4,3e+06,4e+06,23.981601,23.981601,7.4,"Peter Ostrum"
3489,6.45294117647059,37347058.8235294,72057818.5882353,25.2647309411765,429.500426,109.7,"Naomi Watts"
3490,6.40909090909091,46909090.9090909,106645395.818182,25.0182004545455,275.200205,70.5,"Adrien Brody"
3491,8,3.5e+07,120072577,50.587541,50.587541,8,"Thomas Kretschmann"
3492,6.05,1.8e+07,16246714,7.4266005,14.853201,12.1,"Colin Hanks"
3507,6.1,4e+06,6e+06,5.975604,5.975604,6.1,"Claude Jade"
3542,6.7,5e+07,42093706,20.415572,20.415572,6.7,"Barney Clark"
3543,6.7,5e+07,42093706,20.415572,20.415572,6.7,"Jamie Foreman"
3547,6.5,1.5e+07,106192766.5,19.6570945,39.314189,13,"Ian McNeice"
