"endTime","artistName","trackName","msPlayed"
"2019-02-26 19:43:00","Arctic Monkeys","Fluorescent Adolescent",183893
"2019-02-26 21:23:00","Arctic Monkeys","Only Ones Who Know",69130
"2019-02-27 07:16:00","Arctic Monkeys","My Propeller",291036
"2019-02-27 07:20:00","Arctic Monkeys","Crying Lightning",224826
"2019-02-27 07:20:00","Arctic Monkeys","Dangerous Animals",16661
"2019-02-27 07:24:00","Arctic Monkeys","Potion Approaching",212133
"2019-02-27 07:28:00","Arctic Monkeys","Fire And The Thud",237533
"2019-02-27 07:29:00","Arctic Monkeys","Cornerstone",64191
"2019-02-27 17:38:00","Arctic Monkeys","Crying Lightning",214503
"2019-02-27 17:48:00","Arctic Monkeys","My Propeller",22918
"2019-02-28 06:15:00","Arctic Monkeys","Do I Wanna Know?",272394
"2019-02-28 06:21:00","Arctic Monkeys","R U Mine?",269789
"2019-02-28 06:25:00","Arctic Monkeys","One For The Road",234133
"2019-02-28 06:29:00","Arctic Monkeys","Arabella",207356
"2019-02-28 06:32:00","Arctic Monkeys","I Want It All",185406
"2019-02-28 06:49:00","Arctic Monkeys","No. 1 Party Anthem",243131
"2019-02-28 06:53:00","Arctic Monkeys","Mad Sounds",215011
"2019-02-28 06:56:00","Arctic Monkeys","Fireside",181049
"2019-02-28 06:59:00","Arctic Monkeys","Why'd You Only Call Me When You're High?",161123
"2019-02-28 07:02:00","Arctic Monkeys","Snap Out Of It",193030
"2019-02-28 07:07:00","Arctic Monkeys","Knee Socks",257563
"2019-02-28 07:26:00","Arctic Monkeys","I Wanna Be Yours",125718
"2019-02-28 07:44:00","Arctic Monkeys","Potion Approaching",212133
"2019-02-28 07:48:00","Arctic Monkeys","Fire And The Thud",237533
"2019-02-28 07:51:00","Arctic Monkeys","Cornerstone",197973
"2019-02-28 08:07:00","Arctic Monkeys","Dance Little Liar",268458
"2019-02-28 10:09:00","Arctic Monkeys","The Jeweller's Hands",597594
"2019-02-28 10:14:00","Arctic Monkeys","Dance Little Liar",274012
"2019-02-28 10:18:00","Arctic Monkeys","Fire And The Thud",237533
"2019-02-28 10:21:00","Arctic Monkeys","Cornerstone",197973
"2019-02-28 10:26:00","Arctic Monkeys","Dance Little Liar",283493
"2019-02-28 10:29:00","Arctic Monkeys","Pretty Visitors",220506
"2019-02-28 10:41:00","Arctic Monkeys","The Jeweller's Hands",686038
"2019-02-28 10:44:00","Arctic Monkeys","Reckless Serenade",13329
"2019-02-28 10:47:00","Arctic Monkeys","Reckless Serenade",162746
"2019-02-28 10:57:00","Arctic Monkeys","Piledriver Waltz",203880
"2019-02-28 11:01:00","Arctic Monkeys","Suck It and See",225986
"2019-02-28 11:04:00","Arctic Monkeys","Love is a Laserquest",191426
"2019-02-28 11:09:00","Arctic Monkeys","That's Where You're Wrong",256800
"2019-02-28 11:12:00","Arctic Monkeys","Brick By Brick",175502
"2019-02-28 11:23:00","Arctic Monkeys","Don't Sit Down 'Cause I've Moved Your Chair",80883
"2019-02-28 11:36:00","Arctic Monkeys","Don't Sit Down 'Cause I've Moved Your Chair",102832
"2019-02-28 11:40:00","Arctic Monkeys","She's Thunderstorms",19268
"2019-02-28 11:40:00","Arctic Monkeys","Evil Twin",197373
"2019-02-28 11:43:00","Arctic Monkeys","Black Treacle",217440
"2019-02-28 11:46:00","Arctic Monkeys","The Hellcat Spangled Shalalala",180373
"2019-02-28 11:49:00","Arctic Monkeys","Library Pictures",162707
"2019-02-28 11:54:00","Arctic Monkeys","All My Own Stunts",232280
"2019-02-28 11:58:00","Arctic Monkeys","That's Where You're Wrong",256800
"2019-02-28 12:03:00","Arctic Monkeys","Brick By Brick",156932
"2019-02-28 12:06:00","John Denver","Take Me Home, Country Roads - Rerecorded",197813
"2019-02-28 12:11:00","Tinariwen","Toumast Tincha",260253
"2019-02-28 12:15:00","Tinariwen","Le Chant Des Fauves",232497
"2019-02-28 12:21:00","Rival Sons","Do Your Worst",248235
"2019-02-28 12:24:00","Rival Sons","Sugar on the Bone",195848
"2019-02-28 12:30:00","Rival Sons","Feral Roots",355986
"2019-02-28 12:40:00","Rival Sons","Too Bad",599278
"2019-02-28 12:42:00","Rival Sons","Stood By Me",125986
"2019-02-28 12:45:00","Rival Sons","Imperial Joy",150529
"2019-02-28 12:49:00","The Beatles","One After 909 - Remastered 2009",85373
"2019-02-28 12:52:00","The Kooks","Bad Habit",221413
"2019-02-28 12:57:00","Interpol","Rest My Chemistry",300506
"2019-02-28 13:01:00","The Strokes","Taken for a Fool",203240
"2019-02-28 13:05:00","The Strokes","Machu Picchu",237841
"2019-02-28 13:09:00","The Strokes","Under Cover of Darkness",235546
"2019-03-01 09:26:00","Arctic Monkeys","Settle For A Draw",235606
"2019-03-01 09:37:00","Babyshambles","Picture Me In a Hospital",15344
"2019-03-01 09:41:00","Arctic Monkeys","Settle For A Draw",200026
"2019-03-01 11:00:00","Arctic Monkeys","The Bad Thing",36713
"2019-03-01 11:03:00","Arctic Monkeys","The Bad Thing",145213
"2019-03-01 11:58:00","Arctic Monkeys","Old Yellow Bricks",210604
"2019-03-01 12:55:00","Arctic Monkeys","If You Were There, Beware",276200
"2019-03-01 12:58:00","Arctic Monkeys","The Bad Thing",145213
"2019-03-01 13:00:00","Arctic Monkeys","Old Yellow Bricks",143290
"2019-03-01 16:36:00","Arctic Monkeys","Dance Little Liar",283493
"2019-03-01 16:41:00","Arctic Monkeys","The Jeweller's Hands",333500
"2019-03-01 16:45:00","Arctic Monkeys","My Propeller",205746
"2019-03-01 16:49:00","Arctic Monkeys","Crying Lightning",224826
"2019-03-01 16:52:00","Arctic Monkeys","Dangerous Animals",210666
"2019-03-01 16:56:00","Arctic Monkeys","Secret Door",223066
"2019-03-01 16:59:00","Arctic Monkeys","Potion Approaching",212133
"2019-03-01 17:03:00","Arctic Monkeys","Fire And The Thud",237533
"2019-03-01 17:07:00","Arctic Monkeys","Cornerstone",197973
"2019-03-01 17:11:00","Arctic Monkeys","Dance Little Liar",283493
"2019-03-01 17:15:00","Arctic Monkeys","Pretty Visitors",220506
"2019-03-01 17:21:00","Arctic Monkeys","The Jeweller's Hands",288573
"2019-03-01 21:38:00","The Black Keys","The Only One",300346
"2019-03-01 23:18:00","The Black Keys","The Only One",264167
"2019-03-01 23:28:00","Arctic Monkeys","Only Ones Who Know",37404
"2019-03-02 16:06:00","Arctic Monkeys","Catapult",206944
"2019-03-02 16:10:00","Arctic Monkeys","My Propeller",205746
"2019-03-02 16:13:00","Arctic Monkeys","The Afternoon's Hat",187408
"2019-03-03 11:10:00","Arctic Monkeys","My Propeller",205746
"2019-03-03 11:14:00","Arctic Monkeys","Don't Forget Whose Legs You're On",215546
"2019-03-03 11:47:00","Arctic Monkeys","Joining The Dots",125266
"2019-03-03 17:32:00","Arctic Monkeys","Joining The Dots",199120
"2019-03-03 17:37:00","Arctic Monkeys","The Afternoon's Hat",251000
"2019-03-03 17:40:00","Arctic Monkeys","Don't Forget Whose Legs You're On",215546
"2019-03-03 17:44:00","Arctic Monkeys","My Propeller",205746
"2019-03-03 17:48:00","The Last Shadow Puppets","Miracle Aligner",245727
"2019-03-03 17:52:00","The Strokes","Under Cover of Darkness",235546
"2019-03-03 17:57:00","Interpol","Rest My Chemistry",300506
"2019-03-03 17:59:00","Arctic Monkeys","Why'd You Only Call Me When You're High?",161123
"2019-03-03 18:03:00","The Kooks","Bad Habit",221413
"2019-03-03 18:07:00","Cage The Elephant","Cigarette Daydreams",208765
"2019-03-03 18:11:00","The Black Keys","Fever",239425
"2019-03-03 18:14:00","Interpol","Evil",13986
"2019-03-03 18:14:00","Arctic Monkeys","Fluorescent Adolescent",183893
"2019-03-03 18:18:00","Cage The Elephant","Come A Little Closer",229346
"2019-03-03 18:26:00","Arctic Monkeys","Do I Wanna Know?",272394
"2019-03-03 18:30:00","Arctic Monkeys","The Ultracheese",217720
"2019-03-03 18:34:00","Cage The Elephant","Sweetie Little Jean",224893
"2019-03-03 18:37:00","The Hives","Hate To Say I Told You So",200693
"2019-03-03 18:43:00","Arctic Monkeys","When The Sun Goes Down",270055
"2019-03-03 18:46:00","Arctic Monkeys","The View From The Afternoon",211908
"2019-03-03 18:51:00","Arctic Monkeys","Perhaps Vampires Is A Bit Strong But…",268626
"2019-03-03 18:58:00","Arctic Monkeys","From The Ritz To The Rubble",205370
"2019-03-03 19:10:00","Arctic Monkeys","You Probably Couldn't See For The Lights But You Were Staring Straight At Me",130813
"2019-03-03 19:11:00","Arctic Monkeys","If You Were There, Beware",71586
"2019-03-03 19:15:00","Arctic Monkeys","If You Were There, Beware",197865
"2019-03-03 19:17:00","Arctic Monkeys","The Bad Thing",145213
"2019-03-03 19:21:00","Arctic Monkeys","Old Yellow Bricks",193226
"2019-03-03 19:27:00","Arctic Monkeys","505",254454
"2019-03-03 19:32:00","Arctic Monkeys","The Jeweller's Hands",334316
"2019-03-03 19:38:00","Arctic Monkeys","Pretty Visitors",18753
"2019-03-03 19:38:00","Arctic Monkeys","Dance Little Liar",283493
"2019-03-03 19:56:00","Arctic Monkeys","Fire And The Thud",226508
"2019-03-03 20:03:00","Arctic Monkeys","Potion Approaching",212133
"2019-03-03 20:04:00","Arctic Monkeys","Potion Approaching",103822
"2019-03-03 20:09:00","Arctic Monkeys","Crying Lightning",224826
"2019-03-03 20:13:00","Arctic Monkeys","Dangerous Animals",210666
"2019-03-03 20:16:00","Arctic Monkeys","Secret Door",223066
"2019-03-03 20:20:00","The Clash","The Guns of Brixton - Remastered",192440
"2019-03-03 20:26:00","Red Hot Chili Peppers","Havana Affair - 2012 Remaster",133764
"2019-03-03 20:28:00","Arctic Monkeys","Stickin To The Floor",100818
"2019-03-03 20:31:00","Arctic Monkeys","Plastic Tramp",171041
"2019-03-03 20:34:00","Arctic Monkeys","Catapult",206944
"2019-03-03 20:35:00","Arctic Monkeys","Sketchead",60040
"2019-03-03 20:39:00","Arctic Monkeys","The Blond-O-Sonic Shimmer Trap",204826
"2019-03-03 20:40:00","Arctic Monkeys","I.D.S.T.",52181
"2019-03-03 20:43:00","Arctic Monkeys","Evil Twin",197373
"2019-03-03 20:46:00","Arctic Monkeys","2013",146887
"2019-03-03 20:49:00","Arctic Monkeys","Stop The World I Wanna Get Off With You",191040
"2019-03-03 20:52:00","Arctic Monkeys","You're So Dark",182751
"2019-03-03 20:55:00","Arctic Monkeys","You're So Dark",182751
"2019-03-03 21:01:00","Florence + The Machine","What Kind Of Man",353357
"2019-03-03 21:05:00","Florence + The Machine","How Big, How Blue, How Beautiful",190627
"2019-03-04 08:11:00","Arctic Monkeys","Plastic Tramp",173520
"2019-03-04 10:57:00","Arctic Monkeys","Plastic Tramp",173520
"2019-03-04 11:00:00","Arctic Monkeys","Catapult",165931
"2019-03-04 11:03:00","Arctic Monkeys","Cigarette Smoker Fiona",187925
"2019-03-04 11:07:00","Arctic Monkeys","Despair In The Departure Lounge",202853
"2019-03-04 11:12:00","Arctic Monkeys","Who The Fuck Are Arctic Monkeys?",336826
"2019-03-04 11:15:00","Arctic Monkeys","No Buses",169292
"2019-03-04 12:52:00","Arctic Monkeys","Bad Woman",17454
"2019-03-04 12:52:00","Arctic Monkeys","Plastic Tramp",173520
"2019-03-04 12:55:00","Arctic Monkeys","Plastic Tramp",173520
"2019-03-04 12:57:00","Arctic Monkeys","Bad Woman",111723
"2019-03-04 17:14:00","Arctic Monkeys","Plastic Tramp",169040
"2019-03-04 17:16:00","Arctic Monkeys","Nettles",104986
"2019-03-04 17:17:00","Arctic Monkeys","I Haven't Got My Strange",41879
"2019-03-04 17:28:00","Arctic Monkeys","Red Right Hand",10727
"2019-03-04 17:31:00","Arctic Monkeys","Fright Lined Dining Room",206166
"2019-03-04 17:35:00","Arctic Monkeys","Catapult",206944
"2019-03-04 17:39:00","Arctic Monkeys","The Afternoon's Hat",251000
"2019-03-04 17:43:00","Arctic Monkeys","Don't Forget Whose Legs You're On",215546
"2019-03-04 17:46:00","Arctic Monkeys","Joining The Dots",199000
"2019-03-04 17:50:00","Arctic Monkeys","The Blond-O-Sonic Shimmer Trap",204826
"2019-03-04 18:18:00","Arctic Monkeys","I.D.S.T.",92430
"2019-03-04 19:17:00","Arctic Monkeys","2013",97599
"2019-03-04 19:21:00","Kult","Po co wolność",267873
"2019-03-04 19:26:00","Queens of the Stone Age","Head Like A Haunted House",201025
"2019-03-04 19:30:00","Queens of the Stone Age","The Way You Used to Do",257544
"2019-03-04 19:36:00","Radio Moscow","Brian Cycles",31620
"2019-03-04 19:36:00","Queens of the Stone Age","Domesticated Animals",292165
"2019-03-04 19:39:00","Radio Moscow","Brian Cycles",160505
"2019-03-04 19:43:00","Radio Moscow","250 Miles",256974
"2019-03-04 20:31:00","Arctic Monkeys","Joining The Dots",222573
"2019-03-04 20:36:00","Arctic Monkeys","The Afternoon's Hat",251000
"2019-03-04 20:39:00","Arctic Monkeys","Don't Forget Whose Legs You're On",215546
"2019-03-04 20:44:00","Arctic Monkeys","Do I Wanna Know?",272394
"2019-03-04 20:44:00","The Last Shadow Puppets","Miracle Aligner",15938
"2019-03-04 20:47:00","The Last Shadow Puppets","Standing Next To Me",142653
"2019-03-04 20:51:00","The Last Shadow Puppets","Calm Like You",268768
"2019-03-04 20:54:00","The Last Shadow Puppets","Separate And Ever Deadly",143011
"2019-03-04 20:57:00","The Last Shadow Puppets","My Mistakes Were Made For You",178942
"2019-03-05 08:20:00","The Last Shadow Puppets","Calm Like You",148266
"2019-03-05 08:25:00","The Last Shadow Puppets","The Age Of The Understatement",258253
"2019-03-05 08:27:00","The Last Shadow Puppets","Standing Next To Me",154954
"2019-03-05 08:30:00","Arctic Monkeys","Plastic Tramp",173520
"2019-03-05 09:12:00","Arctic Monkeys","Too Much To Ask",138163
"2019-03-05 14:55:00","Arctic Monkeys","Plastic Tramp",207875
"2019-03-05 17:21:00","Arctic Monkeys","Too Much To Ask",219976
"2019-03-05 17:24:00","Arctic Monkeys","Da Frame 2R",165706
"2019-03-05 17:26:00","Arctic Monkeys","7",128506
"2019-03-05 17:27:00","Arctic Monkeys","Stickin To The Floor",66361
"2019-03-05 23:52:00","Noel Gallagher's High Flying Birds","Riverman",18457
"2019-03-05 23:52:00","Arctic Monkeys","Plastic Tramp",173520
"2019-03-05 23:58:00","Arctic Monkeys","Plastic Tramp",173520
"2019-03-05 23:59:00","Arctic Monkeys","Too Much To Ask",11183
"2019-03-05 23:59:00","We Are Scientists","It's A Hit",34700
"2019-03-06 00:03:00","Arctic Monkeys","Settle For A Draw",200026
"2019-03-06 00:06:00","Arctic Monkeys","R U Mine?",201726
"2019-03-06 00:09:00","Arctic Monkeys","One For The Road",206051
"2019-03-06 00:13:00","Arctic Monkeys","Arabella",207356
"2019-03-06 00:23:00","Arctic Monkeys","I Want It All",148051
"2019-03-06 00:41:00","Arctic Monkeys","Fireside",95080
"2019-03-06 00:44:00","Arctic Monkeys","Plastic Tramp",173520
"2019-03-06 00:47:00","Arctic Monkeys","Too Much To Ask",183253
"2019-03-06 00:50:00","The Strokes","Someday",183440
"2019-03-06 15:50:00","Arctic Monkeys","Teddy Picker",165000
"2019-03-06 15:53:00","Alex Turner","Stuck on the puzzle",211053
"2019-03-06 15:57:00","The Last Shadow Puppets","Sweet Dreams, TN",233828
"2019-03-06 16:00:00","Arctic Monkeys","Still Take You Home",173666
"2019-03-06 16:04:00","The Killers","For Reasons Unknown",212266
"2019-03-06 16:05:00","MGMT","Kids",77446
"2019-03-06 16:09:00","The Black Keys","Little Black Submarines",251266
"2019-03-06 16:14:00","Arctic Monkeys","Do I Wanna Know?",272394
"2019-03-06 16:18:00","The Strokes","Hard To Explain",224333
"2019-03-06 16:21:00","The Raconteurs","Steady, As She Goes",215266
"2019-03-06 16:32:00","Arctic Monkeys","My Propeller",13657
"2019-03-06 16:44:00","Arctic Monkeys","My Propeller",192538
"2019-03-06 16:47:00","Arctic Monkeys","D is for Dangerous",138106
"2019-03-06 16:48:00","Arctic Monkeys","Balaclava",97472
"2019-03-06 16:49:00","Arctic Monkeys","Balaclava",72004
"2019-03-06 18:30:00","Arctic Monkeys","Fluorescent Adolescent",183893
"2019-03-06 18:33:00","Arctic Monkeys","Only Ones Who Know",184760
"2019-03-06 18:37:00","Arctic Monkeys","Do Me a Favour",209253
"2019-03-06 18:40:00","Arctic Monkeys","This House is a Circus",191680
"2019-03-06 18:41:00","Arctic Monkeys","If You Were There, Beware",67108
"2019-03-06 19:40:00","The Raconteurs","Sunday Driver",219720
"2019-03-06 19:44:00","The Raconteurs","Now That You're Gone",236662
"2019-03-06 19:45:00","The Raconteurs","Steady, As She Goes",32758
"2019-03-07 00:29:00","The Raconteurs","Pull This Blanket Off",17294
"2019-03-07 00:29:00","The Libertines","Can't Stand Me Now",107344
"2019-03-07 00:30:00","Arctic Monkeys","D is for Dangerous",44576
"2019-03-07 00:34:00","Miles Kane and the Death Ramps","Little Illusion Machine (Wirral Riddler)",209517
"2019-03-07 00:38:00","Arctic Monkeys","You're So Dark",281047
"2019-03-07 00:43:00","The Kooks","Gap",239960
"2019-03-07 00:45:00","Jack White","You Are The Sunshine Of My Life",175066
"2019-03-07 00:52:00","The Raconteurs","You Don't Understand Me",293733
"2019-03-07 00:56:00","Arctic Monkeys","No. 1 Party Anthem",243131
"2019-03-07 00:59:00","The White Stripes","Blue Orchid",158268
"2019-03-07 01:01:00","Kings of Leon","Molly's Chambers",134906
"2019-03-07 01:05:00","Joy Division","Shadowplay - 2007 Remaster",233719
"2019-03-07 01:08:00","Arctic Monkeys","The Ultracheese",217720
"2019-03-07 01:12:00","The Raconteurs","Steady, As She Goes",215266
"2019-03-07 01:15:00","Viola Beach","Boys That Sing",196466
"2019-03-07 01:19:00","Jack White","Would You Fight For My Love?",249383
"2019-03-07 01:23:00","Arctic Monkeys","Arabella",207356
"2019-03-07 01:26:00","Joy Division","Digital",172106
"2019-03-07 01:30:00","Blossoms","You Pulled a Gun on Me",204697
"2019-03-07 01:33:00","Milburn","Midnight Control",182240
"2019-03-07 01:37:00","The Raconteurs","Top Yourself",265506
"2019-03-07 01:40:00","Miles Kane","Come Closer",179240
"2019-03-07 01:46:00","Arctic Monkeys","Star Treatment",354640
"2019-03-07 01:49:00","Joy Division","Disorder - 2007 Remaster",209027
"2019-03-07 01:53:00","The Kooks","Stormy Weather",241840
"2019-03-07 01:56:00","The Raconteurs","Level",141160
"2019-03-07 02:01:00","Arctic Monkeys","A Certain Romance",331200
"2019-03-07 02:05:00","The Libertines","What Katie Did",229832
"2019-03-07 02:09:00","The White Stripes","There's No Home for You Here",223626
"2019-03-07 02:13:00","Kings of Leon","Temple",250453
"2019-03-07 02:17:00","The Raconteurs","Consoler Of The Lonely",206293
"2019-03-07 02:20:00","Arctic Monkeys","One For The Road",206051
"2019-03-07 02:24:00","The Black Keys","Little Black Submarines",251266
"2019-03-07 02:28:00","Milburn","05:40",213026
"2019-03-07 02:33:00","Foals","Inhaler",292526
"2019-03-07 02:36:00","Viola Beach","Like A Fool",171866
"2019-03-07 02:38:00","Arctic Monkeys","Balaclava",171226
"2019-03-07 02:41:00","Kings of Leon","Rock City",176891
"2019-03-07 02:45:00","Franz Ferdinand","40'",204266
"2019-03-07 02:48:00","The Raconteurs","Sunday Driver",219708
"2019-03-07 02:55:00","Jack White","Pablo Picasso (Recorded at Spotify Studios NYC)",387994
"2019-03-07 02:58:00","Arctic Monkeys","Fake Tales Of San Francisco",177946
"2019-03-07 03:02:00","The Kooks","Do You Wanna",245760
"2019-03-07 03:04:00","Joy Division","Interzone - 2007 Remaster",137649
"2019-03-07 03:09:00","The White Stripes","Icky Thump",254533
"2019-03-07 03:12:00","Arctic Monkeys","My Propeller",205746
"2019-03-07 03:16:00","Viola Beach","Get To Dancing - Live BBC Session",235405
"2019-03-07 03:20:00","The Raconteurs","Top Yourself",265506
"2019-03-07 03:26:00","Joy Division","Atrocity Exhibition - 2007 Remaster",364740
"2019-03-07 03:30:00","Arctic Monkeys","Do Me a Favour",209253
"2019-03-07 03:34:00","The White Stripes","The Air Near My Fingers",220346
"2019-03-07 03:36:00","Kings of Leon","Molly's Chambers",134906
"2019-03-07 03:40:00","The Libertines","Lust Of The Libertines",241674
"2019-03-07 03:44:00","Jack White","Would You Fight For My Love?",249383
"2019-03-07 03:48:00","Arctic Monkeys","Crying Lightning",224826
"2019-03-07 03:51:00","The Raconteurs","Steady, As She Goes",215266
"2019-03-07 03:55:00","The Kooks","Gap",239956
"2019-03-07 03:58:00","Joy Division","Leaders of Men - 2010 Remaster",155051
"2019-03-07 04:02:00","Arctic Monkeys","The View From The Afternoon",222946
"2019-03-07 04:07:00","Blur","Beetlebum - 2012 Remaster",305213
"2019-03-07 04:11:00","The Raconteurs","Hands",241200
"2019-03-07 04:12:00","Jet","Snap Your Fingers - Demo",90426
"2019-03-07 04:16:00","The Kooks","Sway",216875
"2019-03-07 04:19:00","Jack White","You Are The Sunshine Of My Life",175066
"2019-03-07 04:23:00","Joy Division","Transmission",217199
"2019-03-07 04:26:00","Arctic Monkeys","Don't Sit Down 'Cause I've Moved Your Chair",183506
"2019-03-07 04:28:00","The White Stripes","Blue Orchid",158268
"2019-03-07 04:31:00","Milburn","Midnight Control",182240
"2019-03-07 04:34:00","Joy Division","Wilderness - 2007 Remaster",160172
"2019-03-07 04:37:00","Arctic Monkeys","Cornerstone",197973
"2019-03-07 04:40:00","The Libertines","Gunga Din",178795
"2019-03-07 04:43:00","The White Stripes","Hotel Yorba",130311
"2019-03-07 04:45:00","The Kooks","Taking Pictures Of You",161983
"2019-03-07 04:49:00","Joy Division","Shadowplay - 2007 Remaster",233719
"2019-03-07 04:55:00","The Raconteurs","Carolina Drama",354988
"2019-03-07 04:59:00","Arctic Monkeys","Arabella",207356
"2019-03-07 06:25:00","Jack White","That Black Bat Licorice",65092
"2019-03-07 08:21:00","The Von Bondies","No Regrets",154626
"2019-03-07 08:24:00","The Von Bondies","Broken Man",128880
"2019-03-07 08:26:00","The Von Bondies","C'mon C'mon",133546
"2019-03-07 09:05:00","Arctic Monkeys","Electricity",181536
"2019-03-07 09:05:00","We Are Scientists","What You Do Best",29853
"2019-03-07 09:06:00","Miles Kane and the Death Ramps","Little Illusion Machine (Wirral Riddler)",36297
"2019-03-07 13:46:00","The Von Bondies","C'mon C'mon",133546
"2019-03-07 13:49:00","The Von Bondies","No Regrets",154626
"2019-03-07 13:53:00","The Von Bondies","Pawn Shoppe Heart",236546
"2019-03-07 13:56:00","The Von Bondies","Lack of Communication",213133
"2019-03-07 13:58:00","The Von Bondies","Broken Man",128880
"2019-03-07 14:00:00","The Von Bondies","Tell Me What You See",116320
"2019-03-07 14:03:00","The Von Bondies","Been Swank",163373
"2019-03-07 14:06:00","The Von Bondies","Not That Social",180106
"2019-03-07 14:09:00","The Von Bondies","The Fever",157826
"2019-03-07 14:12:00","The Von Bondies","Crawl Through the Darkness",163786
"2019-03-07 14:15:00","The Von Bondies","Lack of Communication",213133
"2019-03-07 14:17:00","The Von Bondies","It Came from Japan",131600
"2019-03-07 14:21:00","The Von Bondies","Shallow Grave",191840
"2019-03-07 14:22:00","The Von Bondies","Going Down",114026
"2019-03-07 14:28:00","The Von Bondies","Cass & Henry",336800
"2019-03-07 14:32:00","The Von Bondies","Nite Train",209813
"2019-03-07 14:34:00","The Von Bondies","No Sugar Mama",116986
"2019-03-07 14:36:00","The Von Bondies","Cryin'",126373
"2019-03-07 14:39:00","The Von Bondies","In the Act",183946
"2019-03-07 14:41:00","The Von Bondies","Please Please Man",124946
"2019-03-07 14:44:00","The Von Bondies","Sound of Terror",193866
"2019-03-07 16:03:00","The Black Keys","Lo/Hi",177002
"2019-03-07 16:06:00","The Black Keys","Lo/Hi",177002
"2019-03-07 16:09:00","The Black Keys","Lo/Hi",177002
"2019-03-07 16:12:00","The Black Keys","Lo/Hi",177002
"2019-03-07 21:21:00","Spice Girls","Wannabe",20358
"2019-03-07 22:07:00","John Denver","Take Me Home, Country Roads - Rerecorded",84829
"2019-03-08 00:52:00","The Black Keys","Lo/Hi",177002
"2019-03-08 00:55:00","The Black Keys","Lo/Hi",177002
"2019-03-08 00:57:00","The Fratellis","Whistle For The Choir",29932
"2019-03-08 01:06:00","Ten Years After","I'd Love to Change the World - 2004 Remaster",95532
"2019-03-08 01:09:00","The Black Keys","Lo/Hi",177002
"2019-03-08 10:08:00","The Black Keys","Lo/Hi",177002
"2019-03-08 10:09:00","John Denver","Take Me Home, Country Roads - Rerecorded",25692
"2019-03-08 10:10:00","Cage The Elephant","Too Late To Say Goodbye",115029
"2019-03-08 10:13:00","Cage The Elephant","House Of Glass",55979
"2019-03-08 10:15:00","Cage The Elephant","House Of Glass",154880
"2019-03-08 10:19:00","The Raconteurs","Now That You're Gone",236662
"2019-03-08 10:22:00","The Raconteurs","Steady, As She Goes",119629
"2019-03-08 10:29:00","The Kooks","Sweet Emotion",308569
"2019-03-08 10:30:00","The Kooks","Always Where I Need To Be",18686
"2019-03-08 10:56:00","The Black Keys","Lo/Hi",136708
"2019-03-08 11:00:00","Miles Kane and the Death Ramps","Little Illusion Machine (Wirral Riddler)",216246
"2019-03-08 11:04:00","Richard Hawley","You and I",225593
"2019-03-08 11:08:00","Arctic Monkeys","If You Were There, Beware",276200
"2019-03-08 13:23:00","Depeche Mode","Lie to Me",303693
"2019-03-08 13:27:00","Red Hot Chili Peppers","Fight Like A Brave",16050
"2019-03-08 13:27:00","Depeche Mode","The Things You Said",239720
"2019-03-08 19:01:00","Queens of the Stone Age","Burn The Witch",20200
"2019-03-08 19:53:00","Queens of the Stone Age","Burn The Witch",215320
"2019-03-08 19:55:00","The Dead Weather","I Feel Love (Every Million Miles)",142143
"2019-03-08 19:56:00","Them Crooked Vultures","New Fang",19681
"2019-03-08 19:58:00","Them Crooked Vultures","No One Loves Me and Neither Do I",141999
"2019-03-08 20:01:00","Queens of the Stone Age","No One Knows",21646
"2019-03-08 20:01:00","Queens of the Stone Age","You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire - Album Version (With Interlude)",15233
"2019-03-08 20:01:00","Cage The Elephant","Ain't No Rest For The Wicked - Original Version",118212
"2019-03-08 20:04:00","Arctic Monkeys","Da Frame 2R",152967
"2019-03-08 20:07:00","Arctic Monkeys","Plastic Tramp",170156
"2019-03-08 20:14:00","Arctic Monkeys","Catapult",179306
"2019-03-09 12:39:00","Arctic Monkeys","Catapult",266032
"2019-03-09 12:40:00","Arctic Monkeys","Sketchead",28449
"2019-03-09 12:40:00","Arctic Monkeys","Evil Twin",15950
"2019-03-09 12:44:00","Arctic Monkeys","Don't Sit Down 'Cause I've Moved Your Chair",237036
"2019-03-09 12:47:00","Arctic Monkeys","Fluorescent Adolescent",183893
"2019-03-09 12:52:00","Arctic Monkeys","Do I Wanna Know?",272394
"2019-03-09 12:52:00","Arctic Monkeys","R U Mine?",17194
"2019-03-09 12:59:00","Arctic Monkeys","R U Mine?",198784
"2019-03-09 13:03:00","The Black Keys","Lo/Hi",202674
"2019-03-09 13:04:00","John Denver","Take Me Home, Country Roads - Rerecorded",12485
"2019-03-09 13:12:00","The Black Keys","Weight of Love",511856
"2019-03-09 13:18:00","The Black Keys","Fever",240274
"2019-03-09 13:24:00","The Black Keys","I Got Mine - Live 6music Hub Session",252093
"2019-03-09 13:25:00","The Black Keys","Everlasting Light - Live",92499
"2019-03-09 14:58:00","Arctic Monkeys","505",247955
"2019-03-09 15:58:00","The Strokes","Threat of Joy",174815
"2019-03-09 16:03:00","The Black Keys","Things Ain't Like They Used to Be",276413
"2019-03-09 16:06:00","The Black Keys","Mind Eraser",194586
"2019-03-09 16:06:00","MGMT","Time to Pretend",13493
"2019-03-10 10:49:00","The Black Keys","Howlin' For You - Live",236346
